Age,Gender,Marital_Status,Family_Members,Education,Occupation,Job_Title,Income,Current_Product,Current_Product_Type,Current_Coverage,New_Product_Type,New_Coverage,Rating,target
59.0,M,Married,10.0,BD,SPT,PG,9.870139423,Yes,INV,15000000.0,ANS,3000000.0,Warm,0
53.0,F,Married,7.0,PD,SPT,PG,9.983327374,Yes,ANS,3000000.0,INV,15000000.0,Warm,0
31.0,F,Married,4.0,LHS,SFT,DD,1.548176183,No,NO,0.0,END,15000000.0,Cold,0
21.0,M,Married,9.0,NE,SPT,DD,1.210561582,No,NO,0.0,INV,1000000.0,Cold,0
23.0,M,Married,10.0,BD,SPT,PG,9.0,No,NO,0.0,INV,2000000.0,Hot,1
55.0,M,Married,4.0,MD,SPT,PG,9.904743683,Yes,ANS,4000000.0,INV,1000000.0,Warm,1
30.0,M,Single,1.0,BD,SE,FH,1.883267012,No,NO,0.0,END,1000000.0,Cold,0
46.0,M,Married,4.0,BD,SE,FH,2.709408757,No,NO,0.0,TLE,15000000.0,Cold,0
27.0,M,Divorced,1.0,BD,SPT,RR,9.0,Yes,END,4000000.0,PMT,3000000.0,Hot,1
51.0,F,Married,2.0,PD,SPT,PG,10.0,Yes,ANS,1000000.0,INV,3000000.0,Warm,1
53.0,M,Divorced,10.0,MD,SPT,PR,7.80366024,Yes,ANS,1000000.0,INV,15000000.0,Warm,1
34.0,M,Married,2.0,LHS,SE,DD,1.131201332,Yes,END,4000000.0,PMT,1000000.0,Cold,0
26.0,M,Married,5.0,LHS,SFT,OC,4.706542414,Yes,INV,15000000.0,TLE,4000000.0,Hot,1
37.0,F,Married,3.0,BD,SE,FH,2.429482939,No,NO,0.0,TLE,1000000.0,Cold,0
58.0,F,Married,2.0,UHS,SPT,OM,3.464986798,Yes,PMT,50000.0,ANS,2000000.0,Cold,0
55.0,M,Divorced,6.0,PD,SE,FH,2.821660879,Yes,TLE,1000000.0,ANS,15000000.0,Cold,0
41.0,F,Divorced,3.0,NE,SE,DD,1.651848843,Yes,PMT,50000.0,ANS,1000000.0,Cold,0
52.0,M,Married,5.0,PD,SPT,BA,7.524510519,No,NO,0.0,INV,3000000.0,Warm,1
52.0,M,Married,5.0,MD,SPT,PG,9.824352522,Yes,INV,15000000.0,ANS,1000000.0,Warm,0
51.0,M,Divorced,3.0,BD,SE,FH,2.995152673,Yes,TLE,15000000.0,ANS,15000000.0,Cold,0
39.0,M,Married,6.0,MD,SE,PG,9.585550655,No,NO,0.0,PMT,15000000.0,Hot,0
39.0,M,Married,2.0,UHS,SE,OM,2.975538761,Yes,PMT,1000000.0,TLE,3000000.0,Cold,0
55.0,M,Married,9.0,PD,SPT,RR,10.0,Yes,INV,15000000.0,TLE,2000000.0,Warm,0
45.0,F,Married,5.0,MD,SE,FH,2.006808731,Yes,TLE,15000000.0,ANS,15000000.0,Cold,0
48.0,M,Married,9.0,MD,SPT,PG,9.597969563,Yes,PMT,1000000.0,ANS,3000000.0,Warm,1
49.0,M,Married,4.0,MD,SE,FH,2.667655855,Yes,TLE,2000000.0,ANS,1000000.0,Cold,0
27.0,M,Single,8.0,LHS,SFT,OT,2.582351573,No,NO,0.0,INV,2000000.0,Warm,0
30.0,F,Single,1.0,MD,SE,FH,2.035616874,No,NO,0.0,END,15000000.0,Cold,0
41.0,M,Married,9.0,NE,SPT,OM,2.521967653,Yes,TLE,50000.0,ANS,15000000.0,Cold,0
39.0,M,Single,4.0,BD,SPT,BA,5.544154583,Yes,PMT,2000000.0,TLE,15000000.0,Hot,1
53.0,M,Divorced,1.0,BD,SE,FH,2.826788781,Yes,TLE,15000000.0,ANS,1000000.0,Cold,0
42.0,M,Divorced,7.0,MD,SPT,BA,6.681998727,Yes,TLE,2000000.0,ANS,2000000.0,Warm,1
51.0,M,Divorced,1.0,MD,SPT,RR,9.779164996,Yes,ANS,2000000.0,PMT,2000000.0,Warm,1
34.0,F,Married,2.0,BD,SPT,PR,6.133981383,Yes,END,3000000.0,INV,1000000.0,Hot,1
46.0,M,Married,2.0,LHS,SE,CB,1.833955036,No,NO,0.0,PMT,15000000.0,Cold,0
27.0,M,Married,6.0,LHS,SE,DD,1.295606811,Yes,ANS,15000000.0,END,15000000.0,Cold,0
35.0,F,Married,9.0,BD,SPT,RR,9.205082185,No,NO,0.0,INV,1000000.0,Hot,1
56.0,F,Divorced,7.0,PD,SE,FH,3.0,Yes,ANS,1000000.0,TLE,15000000.0,Cold,0
19.0,M,Single,2.0,NE,SPT,DD,1.129741364,No,NO,0.0,INV,1000000.0,Cold,0
27.0,M,Single,1.0,NE,SPT,DD,1.175596555,Yes,ANS,3000000.0,END,15000000.0,Cold,0
41.0,F,Single,3.0,MD,SPT,BA,6.943081278,Yes,PMT,50000.0,ANS,3000000.0,Warm,1
39.0,M,Married,5.0,BD,SE,FH,2.229368112,Yes,ANS,3000000.0,TLE,2000000.0,Cold,0
59.0,M,Married,5.0,PD,SPT,PG,9.771632078,No,NO,0.0,INV,15000000.0,Warm,0
43.0,M,Married,9.0,PD,SE,FH,1.842263198,Yes,TLE,15000000.0,ANS,1000000.0,Cold,0
36.0,M,Married,2.0,BD,SPT,PR,5.999692703,Yes,ANS,4000000.0,TLE,5000000.0,Hot,1
29.0,F,Single,3.0,PD,SPT,PR,5.306653886,No,NO,0.0,INV,2000000.0,Hot,1
28.0,M,Married,3.0,UHS,SE,CF,2.016011533,Yes,TLE,3000000.0,INV,2000000.0,Warm,0
57.0,F,Divorced,1.0,MD,SPT,PG,10.0,Yes,INV,4000000.0,ANS,5000000.0,Warm,1
53.0,F,Divorced,7.0,BD,SE,FH,2.777441232,Yes,ANS,2000000.0,TLE,1000000.0,Cold,0
37.0,F,Single,2.0,BD,SPT,PG,9.609260329,Yes,INV,3000000.0,ANS,4000000.0,Hot,1
27.0,M,Married,10.0,UHS,SE,CB,1.375610893,No,NO,0.0,END,1000000.0,Cold,0
22.0,F,Divorced,7.0,BD,SE,PG,9.0,No,NO,0.0,TLE,3000000.0,Hot,1
54.0,M,Divorced,3.0,BD,SPT,PG,9.720092533,Yes,TLE,4000000.0,ANS,1000000.0,Warm,1
28.0,M,Married,2.0,MD,SE,FH,1.842889715,Yes,INV,50000.0,TLE,15000000.0,Cold,0
51.0,M,Divorced,8.0,NE,SE,OM,3.153633709,Yes,PMT,1000000.0,ANS,2000000.0,Cold,1
21.0,M,Single,5.0,NE,SPT,CB,1.04288811,No,NO,0.0,END,15000000.0,Cold,0
42.0,F,Married,3.0,BD,SPT,BA,6.255289685,Yes,PMT,50000.0,ANS,15000000.0,Warm,1
41.0,F,Married,3.0,BD,SE,FH,1.98247641,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
35.0,F,Married,7.0,MD,SE,FH,1.960614888,No,NO,0.0,ANS,15000000.0,Cold,0
59.0,F,Married,5.0,NE,SPT,OM,3.142301176,No,NO,0.0,TLE,15000000.0,Cold,0
38.0,F,Married,4.0,MD,SE,FH,2.055915957,No,NO,0.0,ANS,2000000.0,Cold,0
23.0,M,Single,6.0,BD,SE,FH,1.677204544,No,NO,0.0,TLE,15000000.0,Cold,0
42.0,M,Divorced,1.0,NE,SPT,PA,5.81559648,Yes,TLE,2000000.0,ANS,3000000.0,Warm,0
28.0,F,Single,7.0,BD,SE,FH,1.890333989,Yes,INV,15000000.0,END,2000000.0,Cold,0
32.0,F,Married,4.0,BD,SE,FH,1.778072752,Yes,END,50000.0,PMT,2000000.0,Cold,0
39.0,M,Married,10.0,BD,SPT,BA,6.452972073,Yes,TLE,3000000.0,PMT,5000000.0,Hot,1
42.0,M,Married,4.0,BD,SE,FH,1.923173838,Yes,TLE,2000000.0,ANS,2000000.0,Cold,0
45.0,F,Married,9.0,BD,SPT,PG,9.740842008,No,NO,0.0,INV,3000000.0,Warm,1
48.0,M,Married,2.0,NE,SPT,PA,5.969088696,No,NO,0.0,ANS,3000000.0,Warm,1
54.0,M,Divorced,6.0,MD,SPT,BA,7.269319834,Yes,ANS,2000000.0,PMT,4000000.0,Warm,1
53.0,F,Divorced,3.0,BD,SPT,RR,10.0,Yes,TLE,15000000.0,ANS,3000000.0,Warm,0
45.0,F,Married,9.0,MD,SPT,PG,9.424075342,No,NO,0.0,INV,4000000.0,Warm,1
57.0,M,Divorced,3.0,MD,SPT,PR,7.321508582,No,NO,0.0,INV,4000000.0,Warm,1
53.0,M,Married,2.0,MD,SE,FH,2.604914245,No,NO,0.0,ANS,1000000.0,Cold,0
49.0,M,Divorced,1.0,LHS,SE,DD,1.673715777,Yes,PMT,15000000.0,TLE,15000000.0,Cold,1
57.0,F,Married,3.0,UHS,SE,OM,3.365180755,Yes,PMT,4000000.0,ANS,2000000.0,Cold,0
59.0,F,Married,10.0,MD,SPT,RR,10.0,Yes,ANS,4000000.0,INV,1000000.0,Warm,1
39.0,M,Married,5.0,PD,SPT,PG,9.532785484,No,NO,0.0,ANS,5000000.0,Hot,1
43.0,M,Married,3.0,MD,SE,FH,2.46544488,No,NO,0.0,TLE,15000000.0,Cold,0
30.0,M,Married,7.0,BD,SPT,BA,5.950531367,No,NO,0.0,PMT,2000000.0,Hot,1
47.0,M,Single,1.0,PD,SE,FH,2.535963117,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
47.0,M,Single,2.0,UHS,SPT,PA,5.852059899,Yes,ANS,3000000.0,TLE,2000000.0,Warm,0
41.0,M,Married,5.0,LHS,SFT,DD,1.016472524,Yes,PMT,1000000.0,TLE,1000000.0,Cold,0
21.0,F,Single,1.0,MD,SPT,PG,9.084174676,No,NO,0.0,END,15000000.0,Hot,1
56.0,F,Married,3.0,MD,SPT,BA,7.188158098,Yes,TLE,15000000.0,INV,3000000.0,Warm,1
37.0,M,Divorced,2.0,BD,SPT,RR,9.569913685,Yes,ANS,1000000.0,TLE,15000000.0,Hot,1
29.0,M,Married,5.0,UHS,SPT,CB,1.124193344,No,NO,0.0,ANS,15000000.0,Cold,0
48.0,M,Married,4.0,BD,SE,FH,2.438620147,Yes,ANS,3000000.0,TLE,15000000.0,Cold,0
57.0,M,Married,5.0,BD,SE,FH,2.442453815,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
36.0,M,Married,6.0,MD,SE,FH,2.093831494,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
25.0,M,Married,9.0,BD,SE,FH,1.5,No,NO,0.0,INV,2000000.0,Cold,0
40.0,M,Divorced,1.0,BD,SE,FH,1.917315465,Yes,TLE,1000000.0,ANS,2000000.0,Cold,0
29.0,F,Single,6.0,PD,SPT,PG,9.142569562,Yes,INV,15000000.0,END,1000000.0,Hot,1
18.0,M,Single,3.0,LHS,SFT,OM,2.21396746,No,NO,0.0,INV,2000000.0,Warm,1
33.0,F,Single,4.0,MD,SPT,PG,9.440639798,Yes,TLE,4000000.0,END,3000000.0,Hot,0
22.0,F,Married,4.0,BD,SPT,PG,9.380932505,No,NO,0.0,TLE,2000000.0,Hot,1
59.0,M,Divorced,6.0,PD,SE,PG,9.747030557,No,NO,0.0,ANS,1000000.0,Warm,1
34.0,M,Married,3.0,BD,SE,FH,2.242632935,Yes,END,50000.0,TLE,2000000.0,Cold,0
34.0,F,Married,6.0,LHS,SE,CF,1.734012104,Yes,TLE,15000000.0,INV,15000000.0,Cold,0
33.0,M,Single,6.0,BD,SE,FH,2.168775133,No,NO,0.0,INV,2000000.0,Cold,0
23.0,M,Divorced,5.0,UHS,SPT,DD,1.190082558,No,NO,0.0,PMT,15000000.0,Cold,0
37.0,F,Married,9.0,UHS,SPT,OM,2.886631648,Yes,TLE,15000000.0,PMT,1000000.0,Cold,1
32.0,M,Divorced,2.0,MD,SE,PG,9.344498166,Yes,INV,4000000.0,ANS,4000000.0,Hot,1
39.0,M,Married,4.0,LHS,SE,OM,2.552408286,Yes,PMT,4000000.0,TLE,3000000.0,Cold,0
22.0,M,Married,2.0,PD,SPT,PR,5.849039203,No,NO,0.0,END,4000000.0,Hot,1
43.0,M,Single,4.0,UHS,SE,OT,2.487507249,Yes,TLE,1000000.0,ANS,3000000.0,Cold,0
56.0,F,Married,6.0,UHS,SPT,OM,3.156418374,Yes,PMT,15000000.0,ANS,3000000.0,Cold,0
37.0,F,Single,5.0,BD,SPT,RR,9.0,Yes,INV,2000000.0,ANS,5000000.0,Hot,1
51.0,F,Married,2.0,BD,SE,FH,2.615568072,Yes,TLE,1000000.0,ANS,15000000.0,Cold,0
34.0,M,Married,4.0,BD,SPT,RR,9.250617897,Yes,END,1000000.0,TLE,2000000.0,Hot,1
24.0,M,Single,7.0,LHS,SE,CB,1.190960163,Yes,PMT,1000000.0,END,15000000.0,Cold,0
29.0,M,Married,2.0,PD,SPT,PG,9.351237938,Yes,END,50000.0,TLE,1000000.0,Hot,1
27.0,M,Single,7.0,BD,SE,FH,1.573919182,No,NO,0.0,END,1000000.0,Cold,0
39.0,M,Married,2.0,LHS,SFT,DD,1.738522603,Yes,TLE,1000000.0,PMT,15000000.0,Cold,0
41.0,F,Married,4.0,PD,SPT,PG,9.44990455,Yes,ANS,1000000.0,INV,5000000.0,Warm,1
58.0,F,Single,5.0,BD,SPT,PR,8.0,Yes,ANS,2000000.0,INV,4000000.0,Warm,1
48.0,F,Divorced,7.0,MD,SPT,PG,9.780431628,Yes,PMT,15000000.0,TLE,3000000.0,Warm,0
29.0,M,Married,5.0,BD,SPT,RR,9.626809836,No,NO,0.0,INV,2000000.0,Hot,1
45.0,F,Single,8.0,MD,SPT,PG,9.743571913,No,NO,0.0,INV,2000000.0,Warm,1
28.0,M,Divorced,6.0,MD,SPT,PG,9.092403274,Yes,INV,15000000.0,ANS,15000000.0,Hot,1
21.0,F,Married,5.0,UHS,SPT,DD,1.0,No,NO,0.0,PMT,15000000.0,Cold,0
52.0,M,Married,5.0,NE,SPT,OT,2.769486278,No,NO,0.0,ANS,2000000.0,Cold,0
27.0,F,Married,4.0,NE,SE,CF,1.794018468,No,NO,0.0,ANS,15000000.0,Cold,0
49.0,F,Married,4.0,LHS,SFT,DD,1.582477053,Yes,ANS,50000.0,PMT,15000000.0,Cold,0
51.0,M,Married,9.0,MD,SPT,BA,6.721711619,Yes,TLE,1000000.0,PMT,4000000.0,Warm,1
45.0,F,Married,2.0,NE,SE,CB,1.87354065,Yes,TLE,50000.0,PMT,15000000.0,Cold,0
52.0,M,Divorced,2.0,PD,SPT,PG,9.754007153,Yes,INV,3000000.0,ANS,3000000.0,Warm,1
44.0,F,Divorced,3.0,BD,SPT,PG,9.659075239,No,NO,0.0,ANS,15000000.0,Warm,1
49.0,F,Married,2.0,UHS,SPT,CB,1.677485679,No,NO,0.0,PMT,15000000.0,Cold,0
48.0,M,Married,5.0,PD,SPT,PG,9.75623317,Yes,INV,15000000.0,PMT,15000000.0,Warm,1
56.0,F,Married,3.0,UHS,SE,OM,3.331140096,Yes,PMT,15000000.0,TLE,2000000.0,Cold,0
24.0,M,Single,1.0,NE,SPT,OM,2.212370708,Yes,INV,15000000.0,PMT,2000000.0,Warm,0
53.0,M,Divorced,3.0,BD,SPT,BA,7.507474917,No,NO,0.0,ANS,3000000.0,Warm,1
35.0,F,Divorced,9.0,LHS,SFT,DD,1.337412629,No,NO,0.0,END,15000000.0,Cold,0
20.0,F,Single,3.0,NE,SPT,CB,1.0,No,NO,0.0,INV,1000000.0,Cold,0
36.0,F,Single,1.0,UHS,SPT,CB,1.233803465,Yes,PMT,2000000.0,ANS,15000000.0,Cold,0
49.0,F,Divorced,3.0,MD,SPT,PR,8.0,Yes,ANS,15000000.0,INV,5000000.0,Warm,0
33.0,M,Married,6.0,PD,SPT,PR,5.650390154,No,NO,0.0,INV,5000000.0,Hot,1
30.0,F,Married,4.0,LHS,SFT,DD,1.2001336,No,NO,0.0,PMT,1000000.0,Cold,0
54.0,M,Married,5.0,BD,SE,PG,9.956808751,Yes,TLE,2000000.0,ANS,1000000.0,Warm,0
28.0,M,Divorced,2.0,MD,SPT,BA,5.0,Yes,INV,3000000.0,PMT,1000000.0,Hot,1
57.0,M,Single,7.0,LHS,SFT,CB,1.969857119,No,NO,0.0,PMT,1000000.0,Cold,0
53.0,M,Divorced,5.0,MD,SPT,BA,7.835818263,No,NO,0.0,PMT,3000000.0,Warm,1
40.0,M,Married,5.0,PD,SE,FH,2.204444812,Yes,TLE,4000000.0,ANS,15000000.0,Cold,0
18.0,F,Single,1.0,LHS,SFT,OC,4.377680961,No,NO,0.0,END,15000000.0,Hot,1
43.0,M,Divorced,7.0,PD,SPT,PG,9.464069333,Yes,ANS,50000.0,TLE,15000000.0,Warm,1
38.0,M,Married,6.0,MD,SPT,PG,9.438964874,Yes,ANS,15000000.0,TLE,15000000.0,Hot,1
57.0,M,Divorced,3.0,UHS,SPT,DD,1.668682566,Yes,TLE,15000000.0,PMT,15000000.0,Cold,0
19.0,F,Married,5.0,UHS,SPT,OT,2.0,No,NO,0.0,INV,2000000.0,Cold,1
59.0,F,Divorced,1.0,NE,SPT,CB,2.0,Yes,PMT,15000000.0,ANS,15000000.0,Cold,0
31.0,M,Divorced,1.0,PD,SPT,PG,9.376943568,No,NO,0.0,ANS,4000000.0,Hot,1
55.0,M,Divorced,1.0,LHS,SFT,DD,1.872072839,Yes,PMT,4000000.0,TLE,1000000.0,Cold,0
22.0,F,Single,1.0,BD,SPT,BA,5.239286493,Yes,END,4000000.0,INV,4000000.0,Hot,1
47.0,F,Single,3.0,MD,SPT,PG,9.60007745,Yes,ANS,15000000.0,TLE,4000000.0,Warm,0
30.0,M,Married,5.0,BD,SE,FH,1.78194665,Yes,ANS,15000000.0,INV,15000000.0,Cold,0
54.0,M,Married,8.0,BD,SPT,PR,6.981071846,Yes,ANS,2000000.0,TLE,1000000.0,Warm,1
45.0,M,Divorced,8.0,BD,SE,PG,9.507737059,Yes,ANS,15000000.0,TLE,1000000.0,Warm,0
29.0,F,Married,8.0,BD,SE,FH,2.016850765,No,NO,0.0,INV,15000000.0,Warm,1
26.0,M,Married,2.0,MD,SE,FH,1.871694308,No,NO,0.0,INV,15000000.0,Cold,0
29.0,F,Single,10.0,LHS,SFT,DD,1.187996764,Yes,END,15000000.0,PMT,15000000.0,Cold,0
45.0,F,Married,8.0,PD,SPT,PR,7.282540904,Yes,TLE,1000000.0,INV,4000000.0,Warm,1
55.0,F,Married,2.0,MD,SPT,PG,10.0,No,NO,0.0,ANS,5000000.0,Warm,1
58.0,F,Married,3.0,MD,SE,FH,3.0,No,NO,0.0,ANS,1000000.0,Cold,0
43.0,M,Married,8.0,NE,SE,CB,1.652847134,Yes,PMT,1000000.0,TLE,15000000.0,Cold,0
51.0,M,Married,9.0,BD,SPT,PG,9.906483258,No,NO,0.0,ANS,5000000.0,Warm,1
46.0,F,Married,2.0,MD,SPT,RR,9.541517925,Yes,ANS,3000000.0,PMT,15000000.0,Warm,0
34.0,M,Married,2.0,LHS,SE,CF,2.172609232,Yes,END,1000000.0,TLE,15000000.0,Cold,0
59.0,M,Married,7.0,BD,SE,FH,3.0,No,NO,0.0,ANS,2000000.0,Cold,0
49.0,M,Married,10.0,LHS,SFT,OC,6.246450507,No,NO,0.0,ANS,4000000.0,Warm,1
30.0,F,Married,5.0,UHS,SPT,OT,2.481270838,No,NO,0.0,INV,15000000.0,Cold,0
49.0,M,Divorced,6.0,BD,SE,PG,9.658995202,Yes,INV,15000000.0,TLE,5000000.0,Warm,0
36.0,F,Married,3.0,MD,SE,FH,2.373138206,Yes,TLE,50000.0,ANS,15000000.0,Cold,0
41.0,M,Single,5.0,PD,SE,FH,2.155339333,Yes,ANS,3000000.0,TLE,15000000.0,Cold,0
40.0,F,Divorced,1.0,MD,SE,FH,2.390988422,No,NO,0.0,TLE,2000000.0,Cold,0
39.0,M,Single,4.0,BD,SPT,BA,6.275712142,Yes,TLE,1000000.0,PMT,4000000.0,Hot,0
51.0,F,Divorced,3.0,UHS,SPT,OM,3.045583883,Yes,PMT,1000000.0,TLE,15000000.0,Cold,0
51.0,M,Divorced,6.0,PD,SE,FH,2.481153687,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
57.0,F,Divorced,1.0,BD,SPT,PG,9.868889641,Yes,INV,15000000.0,ANS,2000000.0,Warm,0
33.0,F,Married,8.0,PD,SPT,PG,9.550399307,Yes,END,15000000.0,INV,5000000.0,Hot,0
52.0,F,Married,9.0,BD,SE,FH,2.964221352,Yes,TLE,1000000.0,ANS,2000000.0,Cold,0
45.0,F,Married,4.0,LHS,SFT,DD,1.470945973,Yes,PMT,2000000.0,TLE,15000000.0,Cold,0
40.0,F,Single,6.0,UHS,SPT,OT,2.784052737,Yes,TLE,1000000.0,ANS,3000000.0,Cold,0
22.0,M,Married,2.0,UHS,SE,OT,2.200985881,No,NO,0.0,INV,2000000.0,Warm,0
60.0,M,Married,3.0,PD,SE,FH,3.0,No,NO,0.0,ANS,2000000.0,Cold,0
44.0,M,Divorced,10.0,NE,SPT,CB,1.477217821,No,NO,0.0,TLE,1000000.0,Cold,0
43.0,M,Divorced,7.0,BD,SE,FH,2.199556145,Yes,ANS,3000000.0,TLE,15000000.0,Cold,0
41.0,F,Divorced,2.0,BD,SPT,PR,6.557204126,Yes,TLE,15000000.0,ANS,15000000.0,Warm,0
48.0,M,Divorced,6.0,UHS,SPT,DD,1.605514453,Yes,PMT,15000000.0,TLE,15000000.0,Cold,0
37.0,M,Divorced,1.0,LHS,SFT,DD,1.267036205,Yes,TLE,15000000.0,PMT,1000000.0,Cold,0
46.0,F,Married,6.0,UHS,SPT,OM,2.773684036,Yes,TLE,50000.0,PMT,3000000.0,Cold,0
37.0,M,Married,9.0,LHS,SE,DD,1.550338649,Yes,ANS,1000000.0,TLE,15000000.0,Cold,1
24.0,M,Divorced,1.0,BD,SPT,RR,9.0,No,NO,0.0,INV,2000000.0,Hot,1
52.0,M,Divorced,8.0,BD,SE,FH,2.545361168,Yes,ANS,50000.0,TLE,1000000.0,Cold,0
31.0,M,Single,1.0,PD,SPT,RR,9.27555111,No,NO,0.0,END,1000000.0,Hot,1
28.0,M,Single,2.0,MD,SPT,PR,5.940885638,No,NO,0.0,INV,1000000.0,Hot,1
25.0,M,Divorced,8.0,UHS,SE,CB,1.0,Yes,PMT,15000000.0,END,15000000.0,Cold,0
47.0,F,Married,6.0,BD,SPT,PG,9.409193859,Yes,TLE,2000000.0,INV,3000000.0,Warm,1
24.0,M,Single,1.0,BD,SPT,RR,9.0,No,NO,0.0,ANS,3000000.0,Hot,1
49.0,F,Married,4.0,PD,SE,FH,2.606506077,Yes,TLE,3000000.0,ANS,1000000.0,Cold,0
33.0,F,Married,2.0,BD,SPT,PG,9.374892204,No,NO,0.0,END,3000000.0,Hot,1
52.0,F,Married,3.0,PD,SPT,PG,9.792044523,No,NO,0.0,INV,15000000.0,Warm,1
29.0,F,Married,2.0,LHS,SFT,CB,1.444238703,Yes,INV,15000000.0,END,1000000.0,Cold,0
19.0,M,Single,5.0,UHS,SPT,OM,2.0,No,NO,0.0,END,2000000.0,Warm,1
24.0,M,Married,6.0,MD,SPT,RR,9.093032986,No,NO,0.0,END,2000000.0,Hot,1
18.0,M,Single,4.0,NE,SE,DD,1.0,No,NO,0.0,END,15000000.0,Cold,0
21.0,M,Married,5.0,BD,SE,FH,1.646284904,No,NO,0.0,TLE,15000000.0,Cold,0
23.0,M,Married,10.0,PD,SPT,BA,5.170141336,No,NO,0.0,INV,5000000.0,Hot,1
19.0,M,Single,2.0,NE,SE,OT,2.308027419,Yes,INV,15000000.0,ANS,2000000.0,Warm,1
37.0,M,Married,10.0,PD,SPT,BA,6.941282651,Yes,TLE,4000000.0,PMT,5000000.0,Hot,1
59.0,M,Divorced,7.0,PD,SPT,PG,9.689163577,Yes,TLE,50000.0,INV,15000000.0,Warm,0
20.0,F,Single,6.0,LHS,SFT,DD,1.098810565,No,NO,0.0,PMT,15000000.0,Cold,0
47.0,M,Married,9.0,BD,SPT,BA,7.541786797,Yes,INV,15000000.0,ANS,2000000.0,Warm,0
35.0,F,Married,8.0,UHS,SE,DD,1.570355596,No,NO,0.0,END,15000000.0,Cold,0
40.0,M,Married,4.0,MD,SPT,BA,6.783237305,Yes,PMT,4000000.0,TLE,5000000.0,Warm,0
22.0,M,Single,1.0,BD,SPT,RR,9.174658226,No,NO,0.0,INV,15000000.0,Hot,0
45.0,F,Married,9.0,BD,SPT,BA,7.392809869,No,NO,0.0,PMT,15000000.0,Warm,1
45.0,M,Single,4.0,MD,SPT,PR,7.244768629,No,NO,0.0,INV,5000000.0,Warm,1
24.0,M,Married,10.0,BD,SE,FH,1.943171408,No,NO,0.0,ANS,1000000.0,Cold,0
38.0,F,Married,3.0,PD,SE,FH,2.526865141,No,NO,0.0,ANS,2000000.0,Cold,0
55.0,M,Divorced,2.0,PD,SE,FH,2.676303856,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
29.0,F,Single,9.0,BD,SPT,BA,6.42265086,No,NO,0.0,END,1000000.0,Hot,1
48.0,M,Married,8.0,BD,SE,PG,9.652611197,No,NO,0.0,ANS,2000000.0,Warm,1
37.0,M,Divorced,3.0,PD,SPT,BA,6.192692646,No,NO,0.0,TLE,1000000.0,Hot,0
52.0,M,Divorced,3.0,BD,SE,FH,3.0,No,NO,0.0,TLE,2000000.0,Cold,0
57.0,F,Divorced,3.0,BD,SE,FH,2.952007646,Yes,ANS,1000000.0,TLE,15000000.0,Cold,0
20.0,M,Single,6.0,LHS,SFT,DD,1.239809783,Yes,ANS,3000000.0,INV,1000000.0,Cold,0
55.0,M,Divorced,3.0,PD,SE,PG,9.791717982,Yes,ANS,4000000.0,TLE,2000000.0,Warm,1
49.0,F,Married,8.0,MD,SE,FH,2.648266403,No,NO,0.0,ANS,2000000.0,Cold,0
18.0,M,Single,4.0,LHS,SFT,OM,2.0,No,NO,0.0,END,1000000.0,Warm,1
31.0,F,Divorced,1.0,LHS,SFT,DD,1.265845277,Yes,END,15000000.0,INV,15000000.0,Cold,0
59.0,F,Divorced,2.0,NE,SPT,DD,2.0,Yes,PMT,2000000.0,TLE,15000000.0,Cold,0
31.0,M,Married,4.0,LHS,SFT,CB,1.35214943,Yes,END,50000.0,PMT,15000000.0,Cold,0
28.0,M,Married,2.0,PD,SE,FH,1.936695835,No,NO,0.0,END,2000000.0,Cold,0
46.0,M,Married,4.0,BD,SPT,PR,7.04642182,No,NO,0.0,ANS,1000000.0,Warm,0
45.0,F,Married,2.0,MD,SE,FH,2.202216256,No,NO,0.0,ANS,1000000.0,Cold,0
49.0,M,Married,4.0,BD,SE,FH,2.247116833,Yes,ANS,4000000.0,TLE,1000000.0,Cold,0
43.0,F,Married,2.0,UHS,SE,OT,2.722069995,Yes,TLE,15000000.0,ANS,3000000.0,Cold,0
50.0,M,Married,4.0,BD,SE,FH,2.5292102,Yes,TLE,1000000.0,ANS,1000000.0,Cold,0
38.0,F,Married,5.0,LHS,SE,OT,2.372482068,Yes,ANS,50000.0,TLE,2000000.0,Cold,0
42.0,M,Married,10.0,MD,SPT,PR,7.142332954,No,NO,0.0,INV,15000000.0,Warm,1
28.0,F,Single,5.0,MD,SE,PG,9.233554038,Yes,INV,1000000.0,END,3000000.0,Hot,1
40.0,F,Divorced,7.0,NE,SPT,DD,1.66486168,No,NO,0.0,TLE,15000000.0,Cold,1
49.0,M,Married,4.0,PD,SPT,BA,7.333613621,Yes,ANS,15000000.0,INV,2000000.0,Warm,1
41.0,M,Single,5.0,LHS,SFT,PA,5.691540669,No,NO,0.0,ANS,3000000.0,Warm,1
50.0,M,Divorced,2.0,NE,SPT,OC,7.0,Yes,ANS,15000000.0,TLE,3000000.0,Warm,1
35.0,F,Married,10.0,BD,SPT,PG,9.513774078,Yes,TLE,4000000.0,ANS,3000000.0,Hot,1
